invoice_id,branch,city,customer,gender,product_line,price,quantity,tax,total,date,time,payment,cogs,gross income,rating
648-83-1321,A,678549,Member,Male,413,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,635.6,31.78,4
173-57-2300,C,754331,Member,Male,437,72.88,2,7.288,153.048,3/13/2019,12:51,Cash,145.76,7.288,6
305-03-2383,A,678549,Normal,Female,532,67.1,3,10.065,211.365,2/15/2019,10:36,Cash,201.3,10.065,8
394-55-6384,C,754331,Member,Female,437,70.19,9,31.5855,663.2955,1/25/2019,13:38,Cash,631.71,31.5855,7
266-20-6657,C,754331,Member,Male,532,55.04,7,19.264,404.544,12/03/19,19:39,Ewallet,385.28,19.264,5
689-05-1884,A,678549,Member,Male,234,48.63,10,24.315,510.615,04/03/19,12:44,Cash,486.3,24.315,9
196-01-2849,C,754331,Member,Female,253,73.38,7,25.683,539.343,10/02/19,13:56,Cash,513.66,25.683,10
372-62-5264,C,754331,Normal,Female,532,52.6,9,23.67,497.07,1/16/2019,14:42,Cash,473.4,23.67,8
800-09-8606,A,678549,Member,Female,413,87.37,5,21.8425,458.6925,1/29/2019,19:45,Cash,436.85,21.8425,7
182-52-7000,A,678549,Member,Female,437,27.04,4,5.408,113.568,01/01/19,20:26,Ewallet,108.16,5.408,7
826-58-8051,B,543212,Normal,Male,413,62.19,4,12.438,261.198,06/01/19,19:46,Ewallet,248.76,12.438,4
868-06-0466,A,678549,Member,Male,435,69.58,9,31.311,657.531,2/19/2019,19:38,Credit card,626.22,31.311,8
751-41-9720,C,754331,Normal,Male,413,97.5,10,48.75,1023.75,12/01/19,16:18,Ewallet,975,48.75,8
626-43-7888,C,754331,Normal,Female,253,60.41,8,24.164,507.444,07/02/19,12:23,Ewallet,483.28,24.164,10
176-64-7711,B,543212,Normal,Male,532,32.32,3,4.848,101.808,3/27/2019,19:11,Credit card,96.96,4.848,4
191-29-0321,B,543212,Member,Female,253,19.77,10,9.885,207.585,2/27/2019,18:57,Credit card,197.7,9.885,5
729-06-2010,B,543212,Member,Male,234,80.47,9,36.2115,760.4415,06/01/19,11:18,Cash,724.23,36.2115,9
640-48-5028,B,543212,Member,Female,413,88.39,9,39.7755,835.2855,02/03/19,12:40,Cash,795.51,39.7755,6
186-79-9562,B,543212,Normal,Male,234,71.77,7,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,25.1195,9
834-45-5519,B,543212,Normal,Female,435,43,4,8.6,180.6,1/31/2019,20:48,Ewallet,172,8.6,8
162-65-8559,C,754331,Member,Male,532,68.98,1,3.449,72.429,1/21/2019,20:13,Cash,68.98,3.449,5
760-27-5490,C,754331,Normal,Male,253,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,124.96,6.248,9
445-30-9252,A,678549,Normal,Male,437,25.7,3,3.855,80.955,1/17/2019,17:59,Ewallet,77.1,3.855,6
786-94-2700,A,678549,Member,Male,532,80.62,6,24.186,507.906,2/28/2019,20:18,Cash,483.72,24.186,9
728-88-7867,C,754331,Member,Female,413,75.53,4,15.106,317.226,3/19/2019,15:52,Ewallet,302.12,15.106,8
183-21-3799,C,754331,Normal,Female,435,77.63,9,34.9335,733.6035,2/19/2019,15:14,Ewallet,698.67,34.9335,7
268-20-3585,C,754331,Normal,Female,234,13.85,9,6.2325,130.8825,04/02/19,12:50,Ewallet,124.65,6.2325,6
735-32-9839,C,754331,Member,Male,253,98.7,8,39.48,829.08,1/31/2019,10:36,Ewallet,789.6,39.48,9
258-92-7466,A,678549,Normal,Female,234,35.68,5,8.92,187.32,06/02/19,18:33,Credit card,178.4,8.92,7
857-16-3520,A,678549,Member,Female,253,71.46,7,25.011,525.231,3/28/2019,16:06,Ewallet,500.22,25.011,5
482-17-1179,A,678549,Member,Male,435,11.94,3,1.791,37.611,1/19/2019,12:47,Credit card,35.82,1.791,8
788-21-5741,A,678549,Normal,Male,253,45.38,3,6.807,142.947,2/17/2019,13:34,Credit card,136.14,6.807,7
821-14-9046,B,543212,Member,Female,253,17.48,6,5.244,110.124,1/18/2019,15:04,Credit card,104.88,5.244,6
418-05-0656,B,543212,Normal,Female,253,25.56,7,8.946,187.866,02/02/19,20:42,Cash,178.92,8.946,7
678-79-0726,C,754331,Member,Female,437,90.63,9,40.7835,856.4535,1/18/2019,15:28,Cash,815.67,40.7835,5
776-68-1096,B,543212,Normal,Male,413,44.12,3,6.618,138.978,3/18/2019,13:45,Credit card,132.36,6.618,8
592-46-1692,C,754331,Member,Female,532,36.77,7,12.8695,270.2595,11/01/19,20:10,Cash,257.39,12.8695,7
434-35-9162,B,543212,Member,Male,532,23.34,4,4.668,98.028,04/02/19,18:53,Ewallet,93.36,4.668,7
149-14-0304,C,754331,Member,Female,234,28.5,8,11.4,239.4,06/02/19,14:24,Cash,228,11.4,7
442-44-6497,C,754331,Member,Male,413,55.57,3,8.3355,175.0455,08/01/19,11:42,Credit card,166.71,8.3355,6
174-64-0215,B,543212,Normal,Male,437,69.74,10,34.87,732.27,05/03/19,17:49,Credit card,697.4,34.87,9
210-74-9613,C,754331,Normal,Male,253,97.26,4,19.452,408.492,3/16/2019,15:33,Ewallet,389.04,19.452,7
299-29-0180,B,543212,Member,Female,413,52.18,7,18.263,383.523,09/03/19,10:54,Cash,365.26,18.263,9
247-11-2470,A,678549,Member,Female,253,22.32,4,4.464,93.744,01/03/19,16:23,Credit card,89.28,4.464,4
635-28-5728,A,678549,Normal,Male,234,56,3,8.4,176.4,2/28/2019,19:33,Ewallet,168,8.4,5
756-49-0168,A,678549,Member,Male,253,19.7,1,0.985,20.685,08/02/19,11:39,Ewallet,19.7,0.985,10
438-23-1242,B,543212,Normal,Male,435,75.88,7,26.558,557.718,1/24/2019,10:38,Ewallet,531.16,26.558,9
238-45-6950,B,543212,Member,Male,532,53.72,1,2.686,56.406,01/03/19,20:03,Ewallet,53.72,2.686,6
607-65-2441,C,754331,Member,Male,234,81.95,10,40.975,860.475,10/03/19,12:39,Credit card,819.5,40.975,6
386-27-7606,C,754331,Member,Female,413,81.2,7,28.42,596.82,3/23/2019,15:59,Credit card,568.4,28.42,8
137-63-5492,C,754331,Normal,Male,435,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,587.6,29.38,9
197-77-7132,B,543212,Member,Male,435,91.56,8,36.624,769.104,12/01/19,18:22,Ewallet,732.48,36.624,6
805-86-0265,A,678549,Normal,Male,413,93.96,9,42.282,887.922,3/20/2019,11:32,Cash,845.64,42.282,10
733-29-1227,C,754331,Normal,Male,413,55.61,7,19.4635,408.7335,3/23/2019,12:41,Cash,389.27,19.4635,9
451-73-2711,C,754331,Normal,Male,532,84.83,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,84.83,4.2415,9
373-14-0504,A,678549,Member,Female,437,71.63,2,7.163,150.423,12/02/19,14:33,Ewallet,143.26,7.163,9
546-80-2899,A,678549,Member,Male,413,37.69,2,3.769,79.149,2/20/2019,15:29,Ewallet,75.38,3.769,10
345-68-9016,C,754331,Member,Female,437,31.67,8,12.668,266.028,02/01/19,16:19,Credit card,253.36,12.668,6
390-17-5806,C,754331,Member,Female,532,38.42,1,1.921,40.341,02/02/19,16:33,Cash,38.42,1.921,9
457-13-1708,B,543212,Member,Male,253,65.23,10,32.615,684.915,08/01/19,19:07,Credit card,652.3,32.615,5
664-14-2882,C,754331,Member,Female,413,10.53,5,2.6325,55.2825,1/30/2019,14:43,Credit card,52.65,2.6325,6
487-79-6868,B,543212,Member,Female,413,12.29,9,5.5305,116.1405,3/26/2019,19:28,Credit card,110.61,5.5305,8
314-23-4520,C,754331,Member,Male,234,81.23,7,28.4305,597.0405,1/15/2019,20:44,Cash,568.61,28.4305,9
210-30-7976,B,543212,Member,Female,253,22.32,4,4.464,93.744,3/14/2019,11:16,Ewallet,89.28,4.464,4
585-86-8361,A,678549,Normal,Female,532,27.28,5,6.82,143.22,03/02/19,10:31,Credit card,136.4,6.82,9
807-14-7833,A,678549,Member,Female,435,17.42,10,8.71,182.91,2/22/2019,12:30,Ewallet,174.2,8.71,7
775-72-1988,B,543212,Normal,Male,413,73.28,5,18.32,384.72,1/24/2019,15:05,Ewallet,366.4,18.32,8
288-38-3758,C,754331,Member,Female,253,84.87,3,12.7305,267.3405,1/25/2019,18:30,Ewallet,254.61,12.7305,7
652-43-6591,A,678549,Normal,Female,253,97.29,8,38.916,817.236,09/03/19,13:18,Credit card,778.32,38.916,6
785-96-0615,B,543212,Member,Female,435,35.74,8,14.296,300.216,2/17/2019,15:28,Ewallet,285.92,14.296,5
406-46-7107,A,678549,Normal,Female,413,96.52,6,28.956,608.076,11/01/19,11:52,Cash,579.12,28.956,5
250-17-5703,A,678549,Member,Male,532,18.85,10,9.425,197.925,2/27/2019,18:24,Ewallet,188.5,9.425,6
156-95-3964,A,678549,Normal,Female,532,55.39,4,11.078,232.638,3/25/2019,15:19,Ewallet,221.56,11.078,8
842-40-8179,B,543212,Member,Female,532,77.2,10,38.6,810.6,11/02/19,10:38,Credit card,772,38.6,6
525-09-8450,B,543212,Normal,Male,435,72.13,10,36.065,757.365,1/31/2019,15:12,Credit card,721.3,36.065,4
410-67-1709,A,678549,Member,Female,253,63.88,8,25.552,536.592,1/20/2019,17:48,Ewallet,511.04,25.552,10
587-73-4862,A,678549,Member,Female,234,10.69,5,2.6725,56.1225,3/26/2019,11:07,Ewallet,53.45,2.6725,8
787-87-2010,A,678549,Member,Male,234,55.5,4,11.1,233.1,1/20/2019,15:48,Credit card,222,11.1,7
593-14-4239,B,543212,Normal,Female,413,95.46,8,38.184,801.864,05/03/19,19:40,Ewallet,763.68,38.184,5
801-88-0346,C,754331,Normal,Female,253,76.06,3,11.409,239.589,05/01/19,20:30,Credit card,228.18,11.409,10
388-76-2555,B,543212,Normal,Male,437,13.69,6,4.107,86.247,2/13/2019,13:59,Cash,82.14,4.107,6
711-31-1234,B,543212,Normal,Female,435,95.64,4,19.128,401.688,3/16/2019,18:51,Cash,382.56,19.128,8
886-54-6089,A,678549,Normal,Female,413,11.43,6,3.429,72.009,1/15/2019,17:24,Cash,68.58,3.429,8
707-32-7409,B,543212,Member,Female,437,95.54,4,19.108,401.268,2/26/2019,11:58,Ewallet,382.16,19.108,5
759-98-4285,C,754331,Member,Female,234,85.87,7,30.0545,631.1445,2/27/2019,19:01,Credit card,601.09,30.0545,8
201-63-8275,C,754331,Member,Female,437,67.99,7,23.7965,499.7265,2/17/2019,16:50,Ewallet,475.93,23.7965,6
471-06-8611,C,754331,Normal,Female,532,52.42,1,2.621,55.041,06/02/19,10:22,Credit card,52.42,2.621,6
200-16-5952,C,754331,Member,Male,532,65.65,2,6.565,137.865,1/17/2019,16:46,Cash,131.3,6.565,6
120-54-2248,B,543212,Normal,Female,532,28.86,5,7.215,151.515,1/22/2019,18:08,Credit card,144.3,7.215,8
102-77-2261,C,754331,Member,Male,234,65.31,7,22.8585,480.0285,05/03/19,18:02,Credit card,457.17,22.8585,4
875-31-8302,B,543212,Normal,Male,437,93.38,1,4.669,98.049,03/01/19,13:07,Cash,93.38,4.669,10
102-06-2002,C,754331,Member,Male,437,25.25,5,6.3125,132.5625,3/20/2019,17:52,Cash,126.25,6.3125,6
457-94-0464,B,543212,Member,Male,435,87.87,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,790.83,39.5415,6
629-42-4133,C,754331,Normal,Male,234,21.8,8,8.72,183.12,2/19/2019,19:24,Cash,174.4,8.72,8
534-53-3526,A,678549,Normal,Female,437,94.76,4,18.952,397.992,11/02/19,16:06,Ewallet,379.04,18.952,8
307-04-2070,A,678549,Member,Female,253,30.62,1,1.531,32.151,05/02/19,14:14,Credit card,30.62,1.531,4
468-99-7231,C,754331,Normal,Female,413,44.01,8,17.604,369.684,03/03/19,17:36,Cash,352.08,17.604,9
516-77-6464,C,754331,Member,Female,234,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,50.8,2.54,4
404-91-5964,A,678549,Normal,Male,435,74.58,7,26.103,548.163,04/02/19,16:09,Credit card,522.06,26.103,9
886-77-9084,C,754331,Normal,Male,435,71.89,8,28.756,603.876,2/19/2019,11:33,Ewallet,575.12,28.756,6
790-38-4466,C,754331,Normal,Female,234,10.99,5,2.7475,57.6975,1/23/2019,10:18,Credit card,54.95,2.7475,9
704-10-4056,C,754331,Member,Male,234,60.47,3,9.0705,190.4805,1/14/2019,10:55,Credit card,181.41,9.0705,6
497-37-6538,A,678549,Normal,Male,437,58.91,7,20.6185,432.9885,1/17/2019,15:15,Ewallet,412.37,20.6185,10
651-96-5970,A,678549,Normal,Male,253,46.41,1,2.3205,48.7305,03/03/19,20:06,Credit card,46.41,2.3205,4
400-80-4065,C,754331,Member,Male,234,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,274.2,13.71,9
744-16-7898,B,543212,Normal,Female,413,97.37,10,48.685,1022.385,1/15/2019,13:48,Credit card,973.7,48.685,5
263-12-5321,A,678549,Member,Male,435,92.6,7,32.41,680.61,2/27/2019,12:52,Credit card,648.2,32.41,9
702-72-0487,A,678549,Normal,Female,435,46.61,2,4.661,97.881,2/26/2019,12:28,Credit card,93.22,4.661,7
605-83-1050,B,543212,Normal,Male,253,27.18,2,2.718,57.078,3/15/2019,16:26,Ewallet,54.36,2.718,4
443-60-9639,C,754331,Member,Female,413,60.87,1,3.0435,63.9135,1/24/2019,13:24,Cash,60.87,3.0435,6
864-24-7918,A,678549,Member,Female,437,24.49,10,12.245,257.145,2/22/2019,15:15,Cash,244.9,12.245,8
359-94-5395,B,543212,Normal,Male,234,92.78,1,4.639,97.419,3/15/2019,10:50,Credit card,92.78,4.639,10
401-09-4232,C,754331,Member,Male,413,86.69,5,21.6725,455.1225,11/02/19,18:38,Ewallet,433.45,21.6725,9
751-15-6198,B,543212,Normal,Male,437,23.01,6,6.903,144.963,12/01/19,16:45,Ewallet,138.06,6.903,8
324-41-6833,C,754331,Member,Female,435,30.2,8,12.08,253.68,03/03/19,19:30,Ewallet,241.6,12.08,5
474-33-8305,C,754331,Member,Male,253,67.39,7,23.5865,495.3165,3/23/2019,13:23,Ewallet,471.73,23.5865,7
759-29-9521,A,678549,Member,Female,253,48.96,9,22.032,462.672,04/03/19,11:27,Cash,440.64,22.032,8
831-81-6575,B,543212,Member,Female,435,75.59,9,34.0155,714.3255,2/23/2019,11:12,Cash,680.31,34.0155,8
220-68-6701,A,678549,Normal,Female,413,77.47,4,15.494,325.374,3/17/2019,16:36,Cash,309.88,15.494,4
618-34-8551,A,678549,Normal,Female,437,93.18,2,9.318,195.678,1/16/2019,18:41,Credit card,186.36,9.318,9
257-60-7754,A,678549,Normal,Female,435,50.23,4,10.046,210.966,08/01/19,17:12,Cash,200.92,10.046,9
559-61-5987,B,543212,Normal,Female,234,17.75,1,0.8875,18.6375,1/14/2019,10:38,Cash,17.75,0.8875,9
189-55-2313,C,754331,Normal,Female,253,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,621.8,31.09,6
565-91-4567,B,543212,Normal,Male,234,10.75,8,4.3,90.3,3/15/2019,14:38,Ewallet,86,4.3,6
380-60-5336,A,678549,Normal,Female,435,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,402.6,20.13,5
815-04-6282,C,754331,Member,Female,437,64.97,5,16.2425,341.0925,08/02/19,12:52,Credit card,324.85,16.2425,7
674-56-6360,A,678549,Normal,Male,435,95.15,1,4.7575,99.9075,3/22/2019,14:00,Cash,95.15,4.7575,6
778-34-2523,A,678549,Member,Female,435,48.62,8,19.448,408.408,1/24/2019,10:57,Cash,388.96,19.448,5
499-27-7781,B,543212,Normal,Female,532,53.21,8,21.284,446.964,3/14/2019,16:45,Ewallet,425.68,21.284,5
477-59-2456,C,754331,Normal,Female,253,45.44,7,15.904,333.984,1/23/2019,11:15,Cash,318.08,15.904,9
832-51-6761,A,678549,Normal,Male,532,33.88,8,13.552,284.592,1/19/2019,20:29,Ewallet,271.04,13.552,10
869-11-3082,B,543212,Member,Male,234,96.16,4,19.232,403.872,1/27/2019,20:03,Credit card,384.64,19.232,8
190-59-3964,B,543212,Member,Male,532,47.16,5,11.79,247.59,03/02/19,14:35,Credit card,235.8,11.79,6
366-43-6862,B,543212,Normal,Male,435,52.89,4,10.578,222.138,3/25/2019,16:32,Ewallet,211.56,10.578,7
186-43-8965,A,678549,Member,Female,413,47.68,2,4.768,100.128,2/24/2019,10:10,Credit card,95.36,4.768,4
784-21-9238,C,754331,Member,Male,437,10.17,1,0.5085,10.6785,07/02/19,14:15,Cash,10.17,0.5085,6
276-75-6884,A,678549,Normal,Female,234,68.71,3,10.3065,216.4365,04/03/19,10:05,Cash,206.13,10.3065,9
109-86-4363,B,543212,Member,Female,437,60.08,7,21.028,441.588,2/14/2019,11:36,Credit card,420.56,21.028,5
569-76-2760,A,678549,Member,Female,437,22.01,4,4.402,92.442,1/29/2019,18:15,Credit card,88.04,4.402,7
222-42-0244,B,543212,Member,Female,234,72.11,9,32.4495,681.4395,1/28/2019,13:53,Credit card,648.99,32.4495,8
760-53-9233,A,678549,Member,Male,253,41.28,3,6.192,130.032,3/26/2019,18:37,Credit card,123.84,6.192,9
538-22-0304,C,754331,Normal,Male,435,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,649.5,32.475,5
416-17-9926,A,678549,Member,Female,435,74.22,10,37.11,779.31,01/01/19,14:42,Credit card,742.2,37.11,4
237-44-6163,A,678549,Normal,Male,435,10.56,8,4.224,88.704,1/24/2019,17:43,Cash,84.48,4.224,8
636-17-0325,B,543212,Normal,Male,234,62.57,4,12.514,262.794,2/25/2019,18:37,Cash,250.28,12.514,10
343-75-9322,B,543212,Member,Female,437,11.85,8,4.74,99.54,09/01/19,16:34,Cash,94.8,4.74,4
528-14-9470,A,678549,Member,Male,234,91.3,1,4.565,95.865,2/14/2019,14:42,Ewallet,91.3,4.565,9
427-45-9297,B,543212,Member,Female,413,40.73,7,14.2555,299.3655,12/03/19,11:01,Ewallet,285.11,14.2555,5
807-34-3742,A,678549,Normal,Male,253,52.38,1,2.619,54.999,3/26/2019,19:44,Cash,52.38,2.619,6
288-62-1085,A,678549,Member,Male,253,38.54,5,9.635,202.335,09/01/19,13:34,Ewallet,192.7,9.635,6
670-71-7306,B,543212,Normal,Male,437,44.63,6,13.389,281.169,02/01/19,20:08,Credit card,267.78,13.389,5
660-29-7083,C,754331,Normal,Male,435,55.87,10,27.935,586.635,1/15/2019,15:01,Cash,558.7,27.935,6
271-77-8740,C,754331,Member,Female,437,29.22,6,8.766,184.086,01/01/19,11:40,Ewallet,175.32,8.766,5
497-36-0989,A,678549,Normal,Male,253,51.94,3,7.791,163.611,2/15/2019,15:21,Cash,155.82,7.791,8
291-59-1384,B,543212,Normal,Male,435,60.3,1,3.015,63.315,2/28/2019,17:38,Cash,60.3,3.015,6
860-73-6466,A,678549,Member,Female,437,39.47,2,3.947,82.887,02/03/19,16:16,Credit card,78.94,3.947,5
549-23-9016,C,754331,Member,Female,532,14.87,2,1.487,31.227,2/13/2019,18:15,Credit card,29.74,1.487,9
896-34-0956,A,678549,Normal,Male,253,21.32,1,1.066,22.386,1/26/2019,12:43,Cash,21.32,1.066,6
804-38-3935,A,678549,Member,Male,435,93.78,3,14.067,295.407,1/30/2019,11:32,Credit card,281.34,14.067,6
585-90-0249,A,678549,Member,Male,435,73.26,1,3.663,76.923,1/27/2019,18:08,Ewallet,73.26,3.663,10
862-29-5914,C,754331,Normal,Female,437,22.38,1,1.119,23.499,1/30/2019,17:08,Credit card,22.38,1.119,9
845-94-6841,C,754331,Member,Female,532,72.88,9,32.796,688.716,08/01/19,19:38,Cash,655.92,32.796,4
125-45-2293,A,678549,Normal,Female,253,99.1,6,29.73,624.33,1/19/2019,13:11,Cash,594.6,29.73,4
843-73-4724,A,678549,Normal,Male,253,74.1,1,3.705,77.805,1/25/2019,11:05,Cash,74.1,3.705,9
409-33-9708,A,678549,Normal,Female,253,98.48,2,9.848,206.808,2/19/2019,10:12,Ewallet,196.96,9.848,9
658-66-3967,C,754331,Normal,Male,234,53.19,7,18.6165,390.9465,1/14/2019,15:42,Ewallet,372.33,18.6165,5
866-70-2814,B,543212,Normal,Female,435,52.79,10,26.395,554.295,2/25/2019,11:58,Ewallet,527.9,26.395,10
160-22-2687,A,678549,Member,Female,234,95.95,5,23.9875,503.7375,1/23/2019,14:21,Ewallet,479.75,23.9875,9
895-03-6665,B,543212,Normal,Female,253,36.51,9,16.4295,345.0195,2/16/2019,10:52,Cash,328.59,16.4295,4
770-42-8960,B,543212,Normal,Male,532,21.12,8,8.448,177.408,01/01/19,19:31,Cash,168.96,8.448,6
748-45-2862,A,678549,Member,Female,413,28.31,4,5.662,118.902,07/03/19,18:35,Cash,113.24,5.662,8
234-36-2483,B,543212,Normal,Male,234,57.59,6,17.277,362.817,2/15/2019,13:51,Cash,345.54,17.277,5
316-66-3011,A,678549,Member,Female,532,47.63,9,21.4335,450.1035,1/23/2019,12:35,Cash,428.67,21.4335,5
848-95-6252,C,754331,Member,Female,413,86.27,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,86.27,4.3135,7
840-76-5966,A,678549,Member,Male,437,12.76,2,1.276,26.796,08/01/19,18:06,Ewallet,25.52,1.276,8
152-03-4217,B,543212,Normal,Female,413,11.28,9,5.076,106.596,3/17/2019,11:55,Credit card,101.52,5.076,4
533-66-5566,B,543212,Normal,Female,413,51.07,7,17.8745,375.3645,12/01/19,11:42,Cash,357.49,17.8745,7
124-31-1458,A,678549,Member,Female,435,79.59,3,11.9385,250.7085,08/01/19,14:30,Cash,238.77,11.9385,7
176-78-1170,C,754331,Member,Male,234,33.81,3,5.0715,106.5015,1/26/2019,15:11,Ewallet,101.43,5.0715,7
361-59-0574,B,543212,Member,Male,437,90.53,8,36.212,760.452,3/15/2019,14:48,Credit card,724.24,36.212,7
101-81-4070,C,754331,Member,Female,234,62.82,2,6.282,131.922,1/17/2019,12:36,Ewallet,125.64,6.282,5
631-34-1880,C,754331,Member,Male,532,24.31,3,3.6465,76.5765,08/01/19,19:09,Credit card,72.93,3.6465,4
852-82-2749,A,678549,Normal,Male,437,64.59,4,12.918,271.278,06/01/19,13:35,Ewallet,258.36,12.918,9
873-14-6353,A,678549,Member,Male,532,24.82,7,8.687,182.427,2/16/2019,10:33,Credit card,173.74,8.687,7
584-66-4073,C,754331,Normal,Male,253,56.5,1,2.825,59.325,3/13/2019,15:45,Ewallet,56.5,2.825,10
544-55-9589,B,543212,Member,Female,435,21.43,10,10.715,225.015,1/28/2019,11:51,Cash,214.3,10.715,6
166-19-2553,A,678549,Member,Male,437,89.06,6,26.718,561.078,1/18/2019,17:26,Cash,534.36,26.718,10
737-88-5876,A,678549,Member,Male,413,23.29,4,4.658,97.818,3/19/2019,11:52,Credit card,93.16,4.658,6
154-87-7367,C,754331,Normal,Male,413,65.26,8,26.104,548.184,3/15/2019,14:04,Ewallet,522.08,26.104,6
885-56-0389,C,754331,Member,Male,253,52.35,1,2.6175,54.9675,12/02/19,17:49,Cash,52.35,2.6175,4
608-05-3804,B,543212,Member,Male,435,39.75,1,1.9875,41.7375,2/25/2019,20:19,Cash,39.75,1.9875,6
448-61-3783,A,678549,Normal,Female,435,90.02,8,36.008,756.168,3/21/2019,16:08,Credit card,720.16,36.008,5
761-49-0439,B,543212,Member,Female,435,12.1,8,4.84,101.64,1/19/2019,10:17,Ewallet,96.8,4.84,9
490-95-0021,B,543212,Member,Female,532,33.21,10,16.605,348.705,08/01/19,14:25,Ewallet,332.1,16.605,6
115-38-7388,C,754331,Member,Female,253,10.18,8,4.072,85.512,3/30/2019,12:51,Credit card,81.44,4.072,10
311-13-6971,B,543212,Member,Male,437,31.99,10,15.995,335.895,2/20/2019,15:18,Credit card,319.9,15.995,10
291-55-6563,A,678549,Member,Female,413,34.42,6,10.326,216.846,3/30/2019,12:45,Ewallet,206.52,10.326,8
548-48-3156,A,678549,Member,Female,532,83.34,2,8.334,175.014,3/19/2019,13:37,Cash,166.68,8.334,8
460-93-5834,A,678549,Normal,Male,437,45.58,7,15.953,335.013,1/13/2019,10:03,Cash,319.06,15.953,5
325-89-4209,A,678549,Member,Male,532,87.9,1,4.395,92.295,05/02/19,19:42,Ewallet,87.9,4.395,7
884-80-6021,A,678549,Member,Female,435,73.47,10,36.735,771.435,3/23/2019,13:14,Ewallet,734.7,36.735,10
137-74-8729,C,754331,Normal,Female,253,12.19,8,4.876,102.396,3/13/2019,12:47,Ewallet,97.52,4.876,7
880-46-5796,A,678549,Member,Male,437,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,769.2,38.46,6
389-70-2397,C,754331,Normal,Female,234,83.66,5,20.915,439.215,2/21/2019,10:26,Cash,418.3,20.915,7
114-35-5271,B,543212,Normal,Female,435,57.91,8,23.164,486.444,07/02/19,15:06,Cash,463.28,23.164,8
607-76-6216,C,754331,Member,Female,253,92.49,5,23.1225,485.5725,02/03/19,16:35,Credit card,462.45,23.1225,9
715-20-1673,B,543212,Normal,Male,435,28.38,5,7.095,148.995,06/03/19,20:57,Cash,141.9,7.095,9
811-35-1094,B,543212,Member,Male,435,50.45,6,15.135,317.835,06/02/19,15:16,Credit card,302.7,15.135,9
699-88-1972,B,543212,Normal,Male,234,99.16,8,39.664,832.944,1/28/2019,17:47,Credit card,793.28,39.664,4
781-84-8059,C,754331,Normal,Male,253,60.74,7,21.259,446.439,1/18/2019,16:23,Ewallet,425.18,21.259,5
409-49-6995,C,754331,Member,Female,532,47.27,6,14.181,297.801,05/02/19,10:17,Cash,283.62,14.181,9
725-54-0677,C,754331,Member,Male,234,85.6,7,29.96,629.16,02/03/19,13:50,Cash,599.2,29.96,5
146-09-5432,A,678549,Member,Male,532,35.04,9,15.768,331.128,09/02/19,19:17,Ewallet,315.36,15.768,5
377-79-7592,C,754331,Member,Female,435,44.84,9,20.178,423.738,1/14/2019,14:00,Credit card,403.56,20.178,8
509-10-0516,B,543212,Normal,Male,413,45.97,4,9.194,193.074,09/02/19,12:02,Ewallet,183.88,9.194,5
595-94-9924,A,678549,Member,Female,234,27.73,5,6.9325,145.5825,3/26/2019,20:21,Credit card,138.65,6.9325,4
865-41-9075,A,678549,Normal,Male,532,11.53,7,4.0355,84.7455,1/28/2019,17:35,Cash,80.71,4.0355,8
545-07-8534,C,754331,Normal,Female,234,58.32,2,5.832,122.472,2/14/2019,12:42,Ewallet,116.64,5.832,6
118-62-1812,C,754331,Member,Female,413,78.38,4,15.676,329.196,3/24/2019,17:56,Cash,313.52,15.676,8
450-42-3339,C,754331,Normal,Male,234,84.61,10,42.305,888.405,09/02/19,18:58,Credit card,846.1,42.305,9
851-98-3555,B,543212,Normal,Female,234,82.88,5,20.72,435.12,3/24/2019,14:08,Credit card,414.4,20.72,7
186-71-5196,A,678549,Member,Female,532,79.54,2,7.954,167.034,3/27/2019,16:30,Ewallet,159.08,7.954,6
624-01-8356,B,543212,Normal,Female,413,49.01,10,24.505,514.605,1/27/2019,10:44,Credit card,490.1,24.505,4
313-66-9943,B,543212,Member,Female,532,29.15,3,4.3725,91.8225,3/27/2019,20:29,Credit card,87.45,4.3725,7
151-27-8496,C,754331,Normal,Female,435,56.13,4,11.226,235.746,1/19/2019,11:43,Ewallet,224.52,11.226,9
453-33-6436,A,678549,Normal,Female,413,93.12,8,37.248,782.208,07/02/19,10:09,Cash,744.96,37.248,7
522-57-8364,A,678549,Member,Male,253,51.34,8,20.536,431.256,1/31/2019,10:00,Ewallet,410.72,20.536,8
459-45-2396,A,678549,Member,Female,532,99.6,3,14.94,313.74,2/25/2019,18:45,Cash,298.8,14.94,6
717-96-4189,C,754331,Normal,Female,435,35.49,6,10.647,223.587,02/02/19,12:40,Cash,212.94,10.647,4
